Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,Result by Reviewer A,Result by Reviewer B,Result by Reviewer C,Result by Reviewer X,accepts,lifecycle:transition,rejects
67,invite reviewers,Anne,2006-09-27 01:00:00.000,2006-09-28 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,get review 3,Pam,2006-09-30 01:00:00.000,2006-09-30 01:00:00.000,Variant 63,63,Simulated process instance,,,accept,,,complete,
67,time-out 1,__INVALID__,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,get review 2,Sara,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 63,63,Simulated process instance,,reject,,,,complete,
67,collect reviews,Anne,2006-10-08 01:00:00.000,2006-10-10 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,decide,Wil,2006-10-29 01:00:00.000,2006-11-01 00:00:00.000,Variant 63,63,Simulated process instance,,,,,1,complete,1
67,invite additional reviewer,Anne,2007-01-15 00:00:00.000,2007-01-18 00:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,time-out X,__INVALID__,2007-01-24 00:00:00.000,2007-01-24 00:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,decide,Wil,2007-07-06 01:00:00.000,2007-07-08 01:00:00.000,Variant 63,63,Simulated process instance,,,,,1,complete,1
67,invite additional reviewer,Anne,2007-07-08 01:00:00.000,2007-07-10 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,get review X,Pam,2007-07-12 01:00:00.000,2007-07-12 01:00:00.000,Variant 63,63,Simulated process instance,,,,accept,,complete,
67,decide,Wil,2009-01-10 00:00:00.000,2009-01-14 00:00:00.000,Variant 63,63,Simulated process instance,,,,,2,complete,1
67,invite additional reviewer,Anne,2009-01-14 00:00:00.000,2009-01-14 00:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,get review X,Pete,2009-01-19 00:00:00.000,2009-01-19 00:00:00.000,Variant 63,63,Simulated process instance,,,,accept,,complete,
67,decide,Wil,2009-06-07 01:00:00.000,2009-06-07 01:00:00.000,Variant 63,63,Simulated process instance,,,,,3,complete,1
67,invite additional reviewer,Mike,2009-06-08 01:00:00.000,2009-06-10 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,time-out X,__INVALID__,2009-06-19 01:00:00.000,2009-06-19 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
67,decide,Wil,2009-06-22 01:00:00.000,2009-06-23 01:00:00.000,Variant 63,63,Simulated process instance,,,,,3,complete,1
67,accept,Anne,2009-06-23 01:00:00.000,2009-06-28 01:00:00.000,Variant 63,63,Simulated process instance,,,,,,complete,
68,invite reviewers,Mike,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,get review 1,Pam,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 64,64,Simulated process instance,reject,,,,,complete,
68,time-out 3,__INVALID__,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,get review 2,Carol,2006-10-18 01:00:00.000,2006-10-18 01:00:00.000,Variant 64,64,Simulated process instance,,accept,,,,complete,
68,collect reviews,Anne,2006-11-02 00:00:00.000,2006-11-02 00:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,decide,Wil,2006-12-06 00:00:00.000,2006-12-11 00:00:00.000,Variant 64,64,Simulated process instance,,,,,1,complete,1
68,invite additional reviewer,Anne,2007-01-20 00:00:00.000,2007-01-22 00:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,time-out X,__INVALID__,2007-01-22 00:00:00.000,2007-01-22 00:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,decide,Wil,2007-02-02 00:00:00.000,2007-02-06 00:00:00.000,Variant 64,64,Simulated process instance,,,,,1,complete,1
68,invite additional reviewer,Mike,2007-03-02 00:00:00.000,2007-03-03 00:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,get review X,Pam,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,Variant 64,64,Simulated process instance,,,,reject,,complete,
68,decide,Wil,2007-07-01 01:00:00.000,2007-07-06 01:00:00.000,Variant 64,64,Simulated process instance,,,,,1,complete,2
68,invite additional reviewer,Mike,2007-07-06 01:00:00.000,2007-07-09 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,time-out X,__INVALID__,2007-07-09 01:00:00.000,2007-07-09 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,decide,Wil,2008-07-17 01:00:00.000,2008-07-17 01:00:00.000,Variant 64,64,Simulated process instance,,,,,1,complete,2
68,invite additional reviewer,Anne,2008-07-17 01:00:00.000,2008-07-18 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,get review X,John,2008-07-23 01:00:00.000,2008-07-23 01:00:00.000,Variant 64,64,Simulated process instance,,,,accept,,complete,
68,decide,Wil,2009-03-05 00:00:00.000,2009-03-06 00:00:00.000,Variant 64,64,Simulated process instance,,,,,2,complete,2
68,invite additional reviewer,Mike,2009-03-06 00:00:00.000,2009-03-07 00:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
68,get review X,Sara,2009-03-10 00:00:00.000,2009-03-10 00:00:00.000,Variant 64,64,Simulated process instance,,,,accept,,complete,
68,decide,Wil,2009-04-07 01:00:00.000,2009-04-07 01:00:00.000,Variant 64,64,Simulated process instance,,,,,3,complete,2
68,accept,Anne,2009-04-07 01:00:00.000,2009-04-08 01:00:00.000,Variant 64,64,Simulated process instance,,,,,,complete,
69,invite reviewers,Anne,2006-09-28 01:00:00.000,2006-09-29 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,time-out 3,__INVALID__,2006-09-30 01:00:00.000,2006-09-30 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,get review 1,John,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 65,65,Simulated process instance,reject,,,,,complete,
69,time-out 2,__INVALID__,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,collect reviews,Anne,2006-10-11 01:00:00.000,2006-10-14 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,decide,Wil,2007-08-19 01:00:00.000,2007-08-19 01:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,1
69,invite additional reviewer,Anne,2007-08-20 01:00:00.000,2007-08-24 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,time-out X,__INVALID__,2007-08-29 01:00:00.000,2007-08-29 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,decide,Wil,2007-12-01 00:00:00.000,2007-12-02 00:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,1
69,invite additional reviewer,Anne,2007-12-02 00:00:00.000,2007-12-03 00:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,get review X,Mary,2007-12-03 00:00:00.000,2007-12-03 00:00:00.000,Variant 65,65,Simulated process instance,,,,reject,,complete,
69,decide,Wil,2008-12-04 00:00:00.000,2008-12-09 00:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,2
69,invite additional reviewer,Anne,2008-12-09 00:00:00.000,2008-12-12 00:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,time-out X,__INVALID__,2008-12-14 00:00:00.000,2008-12-14 00:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,decide,Wil,2009-04-12 01:00:00.000,2009-04-13 01:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,2
69,invite additional reviewer,Anne,2009-04-13 01:00:00.000,2009-04-14 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,time-out X,__INVALID__,2009-04-18 01:00:00.000,2009-04-18 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,decide,Wil,2009-08-19 01:00:00.000,2009-08-19 01:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,2
69,invite additional reviewer,Mike,2009-08-19 01:00:00.000,2009-08-22 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
69,get review X,Sam,2009-08-25 01:00:00.000,2009-08-25 01:00:00.000,Variant 65,65,Simulated process instance,,,,reject,,complete,
69,decide,Wil,2009-10-01 01:00:00.000,2009-10-02 01:00:00.000,Variant 65,65,Simulated process instance,,,,,1,complete,3
69,reject,Mike,2009-10-06 01:00:00.000,2009-10-11 01:00:00.000,Variant 65,65,Simulated process instance,,,,,,complete,
7,invite reviewers,Mike,2006-01-21 00:00:00.000,2006-01-23 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,get review 1,Carol,2006-01-25 00:00:00.000,2006-01-25 00:00:00.000,Variant 66,66,Simulated process instance,reject,,,,,complete,
7,get review 2,Pam,2006-01-27 00:00:00.000,2006-01-27 00:00:00.000,Variant 66,66,Simulated process instance,,reject,,,,complete,
7,time-out 3,__INVALID__,2006-02-01 00:00:00.000,2006-02-01 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,collect reviews,Anne,2006-02-01 00:00:00.000,2006-02-01 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,decide,Wil,2006-02-03 00:00:00.000,2006-02-06 00:00:00.000,Variant 66,66,Simulated process instance,,,,,0,complete,2
7,invite additional reviewer,Mike,2006-02-06 00:00:00.000,2006-02-07 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,time-out X,__INVALID__,2006-02-14 00:00:00.000,2006-02-14 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,decide,Wil,2006-02-19 00:00:00.000,2006-02-24 00:00:00.000,Variant 66,66,Simulated process instance,,,,,0,complete,2
7,invite additional reviewer,Anne,2006-02-24 00:00:00.000,2006-03-01 00:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,get review X,Sara,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 66,66,Simulated process instance,,,,accept,,complete,
7,decide,Wil,2006-04-03 01:00:00.000,2006-04-08 01:00:00.000,Variant 66,66,Simulated process instance,,,,,1,complete,2
7,invite additional reviewer,Anne,2006-04-09 01:00:00.000,2006-04-11 01:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
7,get review X,Pam,2006-04-16 01:00:00.000,2006-04-16 01:00:00.000,Variant 66,66,Simulated process instance,,,,reject,,complete,
7,decide,Wil,2006-05-09 01:00:00.000,2006-05-14 01:00:00.000,Variant 66,66,Simulated process instance,,,,,1,complete,3
7,reject,Mike,2006-05-17 01:00:00.000,2006-05-20 01:00:00.000,Variant 66,66,Simulated process instance,,,,,,complete,
70,invite reviewers,Mike,2006-10-09 01:00:00.000,2006-10-14 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,time-out 1,__INVALID__,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,time-out 3,__INVALID__,2006-10-15 01:00:00.000,2006-10-15 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,time-out 2,__INVALID__,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,collect reviews,Mike,2006-11-02 00:00:00.000,2006-11-06 00:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,decide,Wil,2006-11-27 00:00:00.000,2006-11-27 00:00:00.000,Variant 67,67,Simulated process instance,,,,,1,complete,0
70,invite additional reviewer,Mike,2007-01-31 00:00:00.000,2007-02-03 00:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,time-out X,__INVALID__,2007-02-06 00:00:00.000,2007-02-06 00:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,decide,Wil,2007-03-06 00:00:00.000,2007-03-08 00:00:00.000,Variant 67,67,Simulated process instance,,,,,1,complete,0
70,invite additional reviewer,Anne,2007-05-04 01:00:00.000,2007-05-06 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,get review X,Pete,2007-05-08 01:00:00.000,2007-05-08 01:00:00.000,Variant 67,67,Simulated process instance,,,,reject,,complete,
70,decide,Wil,2007-08-26 01:00:00.000,2007-08-30 01:00:00.000,Variant 67,67,Simulated process instance,,,,,1,complete,1
70,invite additional reviewer,Mike,2007-08-30 01:00:00.000,2007-09-03 01:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,get review X,Carol,2007-09-03 01:00:00.000,2007-09-03 01:00:00.000,Variant 67,67,Simulated process instance,,,,reject,,complete,
70,decide,Wil,2007-12-06 00:00:00.000,2007-12-06 00:00:00.000,Variant 67,67,Simulated process instance,,,,,1,complete,2
70,invite additional reviewer,Anne,2007-12-06 00:00:00.000,2007-12-10 00:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
70,get review X,Sara,2007-12-11 00:00:00.000,2007-12-11 00:00:00.000,Variant 67,67,Simulated process instance,,,,reject,,complete,
70,decide,Wil,2008-01-14 00:00:00.000,2008-01-19 00:00:00.000,Variant 67,67,Simulated process instance,,,,,1,complete,3
70,reject,Anne,2008-01-19 00:00:00.000,2008-01-20 00:00:00.000,Variant 67,67,Simulated process instance,,,,,,complete,
71,invite reviewers,Anne,2006-10-06 01:00:00.000,2006-10-08 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out 2,__INVALID__,2006-10-10 01:00:00.000,2006-10-10 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,get review 1,Carol,2006-10-11 01:00:00.000,2006-10-11 01:00:00.000,Variant 68,68,Simulated process instance,accept,,,,,complete,
71,time-out 3,__INVALID__,2006-10-12 01:00:00.000,2006-10-12 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,collect reviews,Anne,2006-10-21 01:00:00.000,2006-10-23 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2007-06-17 01:00:00.000,2007-06-20 01:00:00.000,Variant 68,68,Simulated process instance,,,,,1,complete,1
71,invite additional reviewer,Anne,2007-06-20 01:00:00.000,2007-06-22 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2007-06-28 01:00:00.000,2007-06-28 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2007-09-06 01:00:00.000,2007-09-09 01:00:00.000,Variant 68,68,Simulated process instance,,,,,1,complete,1
71,invite additional reviewer,Anne,2007-09-09 01:00:00.000,2007-09-13 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2007-09-17 01:00:00.000,2007-09-17 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2008-08-22 01:00:00.000,2008-08-24 01:00:00.000,Variant 68,68,Simulated process instance,,,,,1,complete,1
71,invite additional reviewer,Mike,2008-08-24 01:00:00.000,2008-08-24 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,get review X,Sam,2008-08-26 01:00:00.000,2008-08-26 01:00:00.000,Variant 68,68,Simulated process instance,,,,reject,,complete,
71,decide,Wil,2008-09-10 01:00:00.000,2008-09-11 01:00:00.000,Variant 68,68,Simulated process instance,,,,,1,complete,2
71,invite additional reviewer,Mike,2008-09-11 01:00:00.000,2008-09-12 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,get review X,Mary,2008-09-15 01:00:00.000,2008-09-15 01:00:00.000,Variant 68,68,Simulated process instance,,,,accept,,complete,
71,decide,Wil,2008-11-16 00:00:00.000,2008-11-20 00:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Mike,2008-11-20 00:00:00.000,2008-11-21 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2008-11-21 00:00:00.000,2008-11-21 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2009-06-05 01:00:00.000,2009-06-07 01:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Mike,2009-06-10 01:00:00.000,2009-06-11 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2009-06-11 01:00:00.000,2009-06-11 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2009-07-01 01:00:00.000,2009-07-05 01:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Anne,2009-07-05 01:00:00.000,2009-07-05 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2009-07-12 01:00:00.000,2009-07-12 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2009-08-05 01:00:00.000,2009-08-10 01:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Anne,2009-08-10 01:00:00.000,2009-08-13 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2009-08-16 01:00:00.000,2009-08-16 01:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2009-10-29 00:00:00.000,2009-11-01 00:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Anne,2009-11-01 00:00:00.000,2009-11-03 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,time-out X,__INVALID__,2009-11-05 00:00:00.000,2009-11-05 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,decide,Wil,2010-01-17 00:00:00.000,2010-01-21 00:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,2
71,invite additional reviewer,Mike,2010-01-21 00:00:00.000,2010-01-22 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
71,get review X,Mary,2010-01-27 00:00:00.000,2010-01-27 00:00:00.000,Variant 68,68,Simulated process instance,,,,reject,,complete,
71,decide,Wil,2010-02-14 00:00:00.000,2010-02-19 00:00:00.000,Variant 68,68,Simulated process instance,,,,,2,complete,3
71,reject,Anne,2010-02-19 00:00:00.000,2010-02-22 00:00:00.000,Variant 68,68,Simulated process instance,,,,,,complete,
72,invite reviewers,Mike,2006-10-23 01:00:00.000,2006-10-24 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,time-out 3,__INVALID__,2006-10-24 01:00:00.000,2006-10-24 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,time-out 1,__INVALID__,2006-10-28 01:00:00.000,2006-10-28 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,time-out 2,__INVALID__,2006-10-31 00:00:00.000,2006-10-31 00:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,collect reviews,Mike,2006-12-01 00:00:00.000,2006-12-02 00:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,decide,Wil,2007-06-29 01:00:00.000,2007-07-01 01:00:00.000,Variant 69,69,Simulated process instance,,,,,1,complete,0
72,invite additional reviewer,Anne,2007-07-01 01:00:00.000,2007-07-01 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,get review X,Sara,2007-07-05 01:00:00.000,2007-07-05 01:00:00.000,Variant 69,69,Simulated process instance,,,,reject,,complete,
72,decide,Wil,2007-07-30 01:00:00.000,2007-08-04 01:00:00.000,Variant 69,69,Simulated process instance,,,,,1,complete,1
72,invite additional reviewer,Mike,2007-08-04 01:00:00.000,2007-08-05 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
72,time-out X,__INVALID__,2007-08-10 01:00:00.000,2007-08-10 01:00:00.000,Variant 69,69,Simulated process instance,,,,,,complete,
